city,latitude,longitude,country,citycode,density,timezone
Bout d’Amont,49.8725,1.2499,France,FR-NOR,230.2,Europe/Paris
Bout d’Amont,49.8406,1.3033,France,FR-NOR,57.1,Europe/Paris
Gouhenans,47.6071,6.4691,France,FR-BFC,54.3,Europe/Paris
La Decapris,43.1833,6.1167,France,FR-U,428.7,Europe/Paris
Putteville,48.4443,4.531,France,FR-GES,17.9,Europe/Paris
Dreuil-lès-Amiens,49.9148,2.2289,France,FR-HDF,538.1,Europe/Paris
L’Hospitalet-près-l’Andorre,42.5908,1.8031,France,FR-OCC,3.6,Europe/Paris
Dannemarie,48.7614,1.6084,France,FR-J,69,Europe/Paris
Épeigné-sur-Dême,47.6691,0.6136,France,FR-F,7.6,Europe/Paris
Larrory,43.2768,-0.8364,France,FR-NAQ,19.7,Europe/Paris
La Rabatelière,46.8607,-1.2623,France,FR-R,116.9,Europe/Paris
Le Kalblin,48.1725,7.2085,France,FR-GES,86.8,Europe/Paris
Trinquie,50.0376,1.7456,France,FR-HDF,74.9,Europe/Paris
Thollet,46.4211,1.1229,France,FR-NAQ,6.2,Europe/Paris
Le Grand Ballon,47.9047,7.1032,France,FR-GES,159.9,Europe/Paris
Lortet,43.0431,0.379,France,FR-OCC,54.7,Europe/Paris
Petit Ronchois,49.7244,1.6532,France,FR-NOR,16.3,Europe/Paris
Monteux,44.0362,4.9963,France,FR-U,294.5,Europe/Paris
La Rougière,44.7167,2.2,France,FR-ARA,52.8,Europe/Paris
Allens,42.845,1.6681,France,FR-OCC,2.6,Europe/Paris
Fresnay-sur-Sarthe,48.282,0.0229,France,FR-R,782.8,Europe/Paris
Sainte-Gemme,44.0894,2.2005,France,FR-OCC,43,Europe/Paris
Sainte-Gemme,43.7816,0.7993,France,FR-OCC,15.3,Europe/Paris
Peymeinade,43.6424,6.8758,France,FR-U,775.9,Europe/Paris
Retjons,44.1028,-0.2949,France,FR-NAQ,4.4,Europe/Paris
Esmans,48.346,2.9762,France,FR-J,51.1,Europe/Paris
Saint-Maurice-lès-Charencey,48.6485,0.7578,France,FR-NOR,41.2,Europe/Paris
Lignières-Sonneville,45.559,-0.1831,France,FR-NAQ,36.6,Europe/Paris
Terrans,46.8845,5.2227,France,FR-BFC,69.6,Europe/Paris
Bernay,49.0887,0.5982,France,FR-NOR,406.2,Europe/Paris
Sainte-Hélène-du-Lac,45.4831,6.0653,France,FR-ARA,104.8,Europe/Paris
Serazereux,48.5977,1.4342,France,FR-F,33,Europe/Paris
Poiroux,46.5285,0.7678,France,FR-NAQ,18.5,Europe/Paris
Port de Centuri,42.9664,9.3504,France,FR-H,24.2,Europe/Paris
Joué-lés-Tours,47.3514,0.6625,France,FR-F,1090.3,Europe/Paris
Kersamson,48.0118,-2.4077,France,FR-E,37.8,Europe/Paris
Saint-Germain-le-Lièvre,45.5167,2.1667,France,FR-NAQ,29.3,Europe/Paris
Merry-la-Vallée,47.7994,3.3322,France,FR-BFC,24.3,Europe/Paris
Pleyben,48.226,-3.9697,France,FR-E,50.7,Europe/Paris
Guilliers,48.0427,-2.405,France,FR-E,39.7,Europe/Paris
Coulonces,48.8741,-0.9139,France,FR-NOR,47.7,Europe/Paris
Coulonces,48.8364,0.0065,France,FR-NOR,31.4,Europe/Paris
Marolles-lès-Bailly,48.1849,4.3483,France,FR-GES,24,Europe/Paris
Le Catillon,49.507,0.3425,France,FR-NOR,79.7,Europe/Paris
Le Catillon,49.49,0.621,France,FR-NOR,73.2,Europe/Paris
Le Touret,50.5627,2.7125,France,FR-HDF,217.3,Europe/Paris
Yerres,48.7171,2.4881,France,FR-J,2981.5,Europe/Paris
Mesnil-Panneville,49.5902,0.8924,France,FR-NOR,59.7,Europe/Paris
Guîtres,45.0414,-0.1864,France,FR-NAQ,230,Europe/Paris
Morannes,47.7446,-0.417,France,FR-R,44.9,Europe/Paris
Musièges,46.0127,5.9535,France,FR-ARA,144.1,Europe/Paris
Bétous,43.717,0.0256,France,FR-OCC,21.4,Europe/Paris
Bouzaire,47.3662,-2.3802,France,FR-R,226.2,Europe/Paris
Châteauneuf-d’Ille-et-Vilaine,48.5606,-1.93,France,FR-E,652.8,Europe/Paris
Cricqueville-en-Auge,49.2409,-0.063,France,FR-NOR,29.5,Europe/Paris
Vic-sous-Thil,47.3699,4.3091,France,FR-BFC,9.3,Europe/Paris
Montroy,46.1246,2.7016,France,FR-ARA,45.5,Europe/Paris
La Boissière-d’Ans,45.2285,0.9759,France,FR-NAQ,29.3,Europe/Paris
Biblisheim,48.8992,7.7936,France,FR-GES,145.9,Europe/Paris
Nuzy,46.5694,3.1409,France,FR-ARA,38.5,Europe/Paris
Cambes-en-Plaine,49.2316,-0.3854,France,FR-NOR,450.5,Europe/Paris
Brémontier-Merval,49.503,1.6107,France,FR-NOR,37.4,Europe/Paris
Plougoulm,48.664,-4.0454,France,FR-E,99.5,Europe/Paris
Schweighouse-sur-Moder,48.8201,7.7281,France,FR-GES,527.4,Europe/Paris
Castelnaud-de-Gratecambe,44.4974,0.6677,France,FR-NAQ,33,Europe/Paris
Saint-Maurice-de-Ventalon,44.3231,3.8298,France,FR-OCC,2,Europe/Paris
Bélie,45.633,1.3306,France,FR-NAQ,15.8,Europe/Paris
Saint-Rémy-des-Monts,48.3091,0.4001,France,FR-R,67.4,Europe/Paris
Moline,42.8163,9.4519,France,FR-H,44.7,Europe/Paris
Navarrenx,43.3217,-0.7597,France,FR-NAQ,130.7,Europe/Paris
Mézières-en-Gâtinais,48.036,2.4906,France,FR-F,32.4,Europe/Paris
Nançay,47.3501,2.1929,France,FR-F,9.3,Europe/Paris
Saint-Plantaire,46.4563,1.6715,France,FR-F,16.1,Europe/Paris
Éverly,48.4661,3.2472,France,FR-J,73.4,Europe/Paris
Monetroi,45.8505,5.2108,France,FR-ARA,125.8,Europe/Paris
Mondy,45.0626,0.5227,France,FR-NAQ,30.4,Europe/Paris
Arca,41.5705,9.2231,France,FR-H,68.1,Europe/Paris
Strazeele,50.7263,2.6309,France,FR-HDF,132.4,Europe/Paris
La Colonne,45.6521,6.8399,France,FR-ARA,57.3,Europe/Paris
La Chapelle-aux-Naux,47.3176,0.4269,France,FR-F,94.4,Europe/Paris
La Rochefoucauld,45.741,0.3859,France,FR-NAQ,416.6,Europe/Paris
Montierchaume,46.8636,1.7718,France,FR-F,44.3,Europe/Paris
Troborn,48.65,-3.9,France,FR-E,345.9,Europe/Paris
Champniers-et-Reilhac,45.6725,0.7309,France,FR-NAQ,22.5,Europe/Paris
Habloville,49.1472,1.3656,France,FR-NOR,98.1,Europe/Paris
Habloville,48.7885,-0.1701,France,FR-NOR,29.4,Europe/Paris
Dormelles,48.3148,2.8992,France,FR-J,68.1,Europe/Paris
Saint-Forgeux,45.859,4.4748,France,FR-ARA,62.2,Europe/Paris
Germiny,48.548,5.9965,France,FR-GES,19.1,Europe/Paris
Moullet,45.8805,2.9987,France,FR-ARA,172.3,Europe/Paris
Villereau,48.0695,1.9885,France,FR-F,50,Europe/Paris
Villereau,48.3005,1.6906,France,FR-F,15,Europe/Paris
Morbier,46.5369,6.0153,France,FR-BFC,53.6,Europe/Paris
Rantechaux,47.1146,6.3743,France,FR-BFC,35.7,Europe/Paris
Vergonnes,47.7333,-1.0833,France,FR-R,33.8,Europe/Paris
Hourtin,45.1862,-1.0579,France,FR-NAQ,18.5,Europe/Paris
Boyard-Ville,45.9672,-1.2429,France,FR-NAQ,76.9,Europe/Paris
Noidant-Chatenoy,47.7943,5.3756,France,FR-GES,15,Europe/Paris
Le Temple,45.3378,5.2789,France,FR-ARA,154.7,Europe/Paris
Le Temple,44.712,5.2479,France,FR-ARA,41.3,Europe/Paris
Le Temple,44.9667,4.6667,France,FR-ARA,18.9,Europe/Paris
Chambroutet,46.8951,-0.4598,France,FR-NAQ,104.9,Europe/Paris
Saint-Christophe-d’Allier,44.8557,3.7044,France,FR-ARA,5,Europe/Paris
Eyrans,45.1888,-0.6166,France,FR-NAQ,181.5,Europe/Paris
Plouédern,48.4844,-4.2455,France,FR-E,146.7,Europe/Paris
Boussy,45.855,5.9824,France,FR-ARA,103.1,Europe/Paris
Oisilly,47.4199,5.3667,France,FR-BFC,29.2,Europe/Paris
Aigurande,46.434,1.8303,France,FR-F,55.1,Europe/Paris
Saint-Laurent-d’Olt,44.446,3.1109,France,FR-OCC,24.7,Europe/Paris
Cavan,48.6722,-3.3462,France,FR-E,94.4,Europe/Paris
Vinzieux,45.3272,4.7011,France,FR-ARA,69.6,Europe/Paris
Ingouville,49.8406,0.6894,France,FR-NOR,32.8,Europe/Paris
Savigny-le-Jeune,46.9839,4.4055,France,FR-BFC,34.7,Europe/Paris
La Petite-Marche,46.1937,2.5717,France,FR-ARA,11.6,Europe/Paris
Veneux-les-Sablons,48.3771,2.792,France,FR-J,1319.9,Europe/Paris
Vitry-sur-Orne,49.266,6.1107,France,FR-GES,689.8,Europe/Paris
Marine de Farinole,42.7317,9.3476,France,FR-H,17,Europe/Paris
Wintersbourg,48.7862,7.1893,France,FR-GES,71.4,Europe/Paris
Villers-Écalles,49.5414,0.9194,France,FR-NOR,240.5,Europe/Paris
Munwiller,47.9305,7.3454,France,FR-GES,73.9,Europe/Paris
Visker,43.1391,0.065,France,FR-OCC,78.5,Europe/Paris
Imphy,46.9362,3.2604,France,FR-BFC,204.6,Europe/Paris
Les Gorguettes,43.4021,5.5981,France,FR-U,467,Europe/Paris
Les Naudins,47.4217,2.508,France,FR-F,11.1,Europe/Paris
Lanhélin,48.4579,-1.8282,France,FR-E,184.4,Europe/Paris
La Celle,46.7692,2.445,France,FR-F,30.8,Europe/Paris
Port-Sainte-Marie,44.2509,0.3928,France,FR-NAQ,112,Europe/Paris
Kernéléhen,48.6649,-3.854,France,FR-E,99.4,Europe/Paris
Saint-Romain-la-Virvée,44.9656,-0.3998,France,FR-NAQ,99.6,Europe/Paris
Aragnouet,42.7889,0.2361,France,FR-OCC,2.3,Europe/Paris
La Heuze,48.4052,1.249,France,FR-F,23.3,Europe/Paris
La Celle,43.3952,6.0375,France,FR-U,71.7,Europe/Paris
Pierreval,49.5429,1.2561,France,FR-NOR,135.7,Europe/Paris
Saint-Jouin-de-Marnes,46.8807,-0.0552,France,FR-NAQ,26.8,Europe/Paris
Buchères,48.2351,4.1131,France,FR-GES,198.4,Europe/Paris
La Grange-de-Noix,46.5167,2.35,France,FR-F,9.2,Europe/Paris
Changis-sur-Marne,48.9582,3.0219,France,FR-J,103,Europe/Paris
Le Longeron,47.0185,-1.0576,France,FR-R,99.3,Europe/Paris
Sainte-Geneviève-sur-Argence,44.8031,2.7581,France,FR-OCC,23.3,Europe/Paris
Le Brevet,45.948,5.2001,France,FR-ARA,62.5,Europe/Paris
Notre-Dame-d’Or,46.8165,0.0254,France,FR-NAQ,21.2,Europe/Paris
Villeneuve-lès-Maguelone,43.5322,3.8605,France,FR-OCC,453.6,Europe/Paris
Saint-Vincent-des-Landes,47.6558,-1.4955,France,FR-R,45,Europe/Paris
Le Marchand,45.0049,-0.5837,France,FR-NAQ,232.1,Europe/Paris
Martigny-Courpierre,49.4908,3.6802,France,FR-HDF,28.4,Europe/Paris
Roche Besse,44.913,4.308,France,FR-ARA,17.1,Europe/Paris
Maubugé,46.3,0.3167,France,FR-NAQ,21.8,Europe/Paris
Sains,50.3366,2.3251,France,FR-HDF,34.5,Europe/Paris
Asnières-la-Giraud,45.8899,-0.5215,France,FR-NAQ,50.8,Europe/Paris
Saint-Denis-sur-Scie,49.7052,1.0949,France,FR-NOR,63.5,Europe/Paris
Montrevel,46.4243,5.4893,France,FR-BFC,14,Europe/Paris
Entraygues-sur-Truyère,44.6462,2.5657,France,FR-OCC,39.1,Europe/Paris
Domjulien,48.2528,5.998,France,FR-GES,16.2,Europe/Paris
Laizy,46.9075,4.1993,France,FR-BFC,19.6,Europe/Paris
Prébois,44.7898,5.6945,France,FR-ARA,10.8,Europe/Paris
Mine de Bert,46.35,3.6833,France,FR-ARA,11.3,Europe/Paris
Bégadanet,45.3667,-0.8897,France,FR-NAQ,40.3,Europe/Paris
Vence,43.7226,7.1138,France,FR-U,523.9,Europe/Paris
Le Danjon,46.4761,1.9363,France,FR-F,20.5,Europe/Paris
Guimonvilliers,48.4821,1.1949,France,FR-F,37.2,Europe/Paris
Ruthianges,45.3167,4.55,France,FR-ARA,13.3,Europe/Paris
La Sauve,44.7695,-0.3122,France,FR-NAQ,82.6,Europe/Paris
Donnement,48.5117,4.4372,France,FR-GES,6,Europe/Paris
Les Maillets,44.8196,5.2234,France,FR-ARA,2.7,Europe/Paris
Le Vaudioux,46.6927,5.9227,France,FR-BFC,26.4,Europe/Paris
La Pallice,46.1631,-1.2095,France,FR-NAQ,2375.3,Europe/Paris
Villiers-le-Bel,49.0094,2.3911,France,FR-J,3784.5,Europe/Paris
Soulitré,48.0109,0.4559,France,FR-R,71.6,Europe/Paris
Crégandie,45.1667,0.7167,France,FR-NAQ,361.9,Europe/Paris
Eaunes,43.4255,1.3535,France,FR-OCC,368.2,Europe/Paris
Salles-lès-Aulnay,46.0251,-0.3368,France,FR-NAQ,45.9,Europe/Paris
Démouville,49.18,-0.2695,France,FR-NOR,960.4,Europe/Paris
Dommiers,49.3276,3.2136,France,FR-HDF,41.1,Europe/Paris
Les Nouailles,45.7667,1.35,France,FR-NAQ,137.8,Europe/Paris
Vieillevigne,43.4016,1.6547,France,FR-OCC,124.8,Europe/Paris
Crasville,49.208,1.0754,France,FR-NOR,69.8,Europe/Paris
Crasville,49.5505,-1.3425,France,FR-NOR,32.8,Europe/Paris
Congis,49.0072,2.9765,France,FR-J,135,Europe/Paris
Pommeroux,46.2051,-0.0743,France,FR-NAQ,44.3,Europe/Paris
Fillols,42.5616,2.4095,France,FR-OCC,19.5,Europe/Paris
Lindron,48.0721,1.5263,France,FR-F,17.4,Europe/Paris
Castéra-Lou,43.3227,0.1465,France,FR-OCC,49.6,Europe/Paris
Intville-la-Guétard,48.2608,2.2137,France,FR-F,25.2,Europe/Paris
Boisseuge,45.2967,3.2361,France,FR-ARA,21.1,Europe/Paris
Boisseuge,45.3664,3.0717,France,FR-ARA,2.4,Europe/Paris
Villasavary,43.2206,2.0385,France,FR-OCC,40.8,Europe/Paris
Frétigny,48.3732,0.97,France,FR-F,23.1,Europe/Paris
La Chassaigne,46.5949,3.5716,France,FR-ARA,13.9,Europe/Paris
Tignieu,45.7516,5.1891,France,FR-ARA,605.4,Europe/Paris
Aubigny-sur-Nère,47.4882,2.4389,France,FR-F,95,Europe/Paris
Mortroux,46.3973,1.9153,France,FR-NAQ,21.9,Europe/Paris
Fatin,47.5833,4.3333,France,FR-BFC,16.6,Europe/Paris
Villy,49.5931,5.2252,France,FR-GES,27.2,Europe/Paris
Morembert,48.5035,4.3295,France,FR-GES,20.8,Europe/Paris
Le Monnay,47.3895,2.1471,France,FR-F,9.3,Europe/Paris
L’Errie,48.15,-1.0667,France,FR-R,71.7,Europe/Paris
Bouzel,45.7772,3.3172,France,FR-ARA,183.1,Europe/Paris
Saint-Hilaire-le-Vouhis,46.6878,-1.1306,France,FR-R,38.9,Europe/Paris
Elven,47.7315,-2.5906,France,FR-E,95.9,Europe/Paris
Saint-Mars-du-Désert,47.3645,-1.4101,France,FR-R,151.7,Europe/Paris
Saint-Mars-du-Désert,48.2946,-0.1578,France,FR-R,18.6,Europe/Paris
Saint-Romans-lès-Melle,46.2067,-0.1896,France,FR-NAQ,68,Europe/Paris
Les Taleyrandies,45.0618,0.9,France,FR-NAQ,15.3,Europe/Paris
Valderiès,44.0119,2.2324,France,FR-OCC,45.7,Europe/Paris
Leyviller,49.0333,6.8349,France,FR-GES,70.7,Europe/Paris
Cranves-Sales,46.188,6.299,France,FR-ARA,421.6,Europe/Paris
La Salvetat,44.7932,0.8934,France,FR-NAQ,43,Europe/Paris
Tréflévénez,48.4149,-4.1712,France,FR-E,34.4,Europe/Paris
Arsy,49.4008,2.6899,France,FR-HDF,96.9,Europe/Paris
Viertot,49.6901,0.3794,France,FR-NOR,87.1,Europe/Paris
Aubeterre,48.43,4.1217,France,FR-GES,23.8,Europe/Paris
Vandières,48.9536,6.0336,France,FR-GES,71.4,Europe/Paris
Morisseau,47.1576,-1.3818,France,FR-R,361.5,Europe/Paris
Ambrault,46.7837,1.959,France,FR-F,39.6,Europe/Paris
Plagny,46.85,3.1667,France,FR-BFC,26.2,Europe/Paris
Pont-de-Roide,47.3874,6.7684,France,FR-BFC,315.8,Europe/Paris
Montpezat,44.3467,0.5237,France,FR-NAQ,24,Europe/Paris
Mangonville,48.4563,6.2894,France,FR-GES,63.3,Europe/Paris
Billancourt,49.7365,2.8941,France,FR-HDF,41,Europe/Paris
Taupinet,44.6004,3.1656,France,FR-OCC,3.9,Europe/Paris
Marsan,47.9654,2.6141,France,FR-F,72.7,Europe/Paris
Giez,45.7527,6.2472,France,FR-ARA,56.1,Europe/Paris
Clinchamps-sur-Orne,49.0786,-0.4016,France,FR-NOR,197,Europe/Paris
Ouveillan,43.2886,2.9703,France,FR-OCC,81.7,Europe/Paris
Paulx,46.9634,-1.7551,France,FR-R,63.4,Europe/Paris
Les Zéros,46.3638,2.0941,France,FR-NAQ,11.1,Europe/Paris
Pierrefonds,49.3515,2.9814,France,FR-HDF,88.5,Europe/Paris
Les Poipes,45.3415,5.1615,France,FR-ARA,87.7,Europe/Paris
Petit Neuzilly,47.0693,3.5926,France,FR-BFC,12.1,Europe/Paris
Monges,45.7403,2.7911,France,FR-ARA,19,Europe/Paris
Bonchamp,47.0296,0.8351,France,FR-F,75.1,Europe/Paris
Coësmes,47.8834,-1.4411,France,FR-E,51.8,Europe/Paris
Bannes,47.9033,5.3975,France,FR-GES,42.9,Europe/Paris
Bannes,48.8017,3.9169,France,FR-GES,13.1,Europe/Paris
Goalés,48.7509,-4.0102,France,FR-E,123.4,Europe/Paris
Possesse,48.8883,4.8046,France,FR-GES,6,Europe/Paris
Aydie,43.5695,-0.1048,France,FR-NAQ,19.2,Europe/Paris
Perrex,46.2454,4.977,France,FR-ARA,85.4,Europe/Paris
La Dechausserie,47.3829,-1.4527,France,FR-R,151.7,Europe/Paris
Aubigny-lès-Sombernon,47.3043,4.6431,France,FR-BFC,17.4,Europe/Paris
Vendhuile,50.0108,3.2092,France,FR-HDF,51.2,Europe/Paris
Valroufié,44.5188,1.4877,France,FR-OCC,34.9,Europe/Paris
Nizerolles,46.098,3.6381,France,FR-ARA,19.6,Europe/Paris
Corlier,46.0307,5.4993,France,FR-ARA,30.6,Europe/Paris
Cerizy,49.761,3.327,France,FR-HDF,16.2,Europe/Paris
Rouffigny,48.8032,-1.2524,France,FR-NOR,46.9,Europe/Paris
Vesly,49.2429,1.6526,France,FR-NOR,60.7,Europe/Paris
Vesly,49.252,-1.5045,France,FR-NOR,31.5,Europe/Paris
Saint-Étienne-de-Tulmont,44.0487,1.4622,France,FR-OCC,189,Europe/Paris
Saint-Chamant,45.1262,1.8955,France,FR-NAQ,37.3,Europe/Paris
Malay,46.5665,4.6814,France,FR-BFC,23.2,Europe/Paris
Rochefort-en-Terre,47.6995,-2.337,France,FR-E,261.3,Europe/Paris
Josse,43.6416,-1.2223,France,FR-NAQ,88,Europe/Paris
Odival,48.0271,5.3687,France,FR-GES,68.2,Europe/Paris
Durfort,43.4385,2.0674,France,FR-OCC,71.5,Europe/Paris
Durfort,43.9906,3.9548,France,FR-OCC,46.9,Europe/Paris
Durfort,43.2062,1.4578,France,FR-OCC,17.9,Europe/Paris
Meulson,47.688,4.6983,France,FR-BFC,4.9,Europe/Paris
Augerolles,45.7227,3.6169,France,FR-ARA,27.5,Europe/Paris
Augerolles,45.6,2.5833,France,FR-ARA,8.5,Europe/Paris
Compeyre,44.1613,3.1016,France,FR-OCC,53.9,Europe/Paris
Thal-Drulingen,48.91,7.1453,France,FR-GES,32.2,Europe/Paris
Poissac,45.2651,1.7233,France,FR-NAQ,83.6,Europe/Paris
Adelans,47.7,6.4,France,FR-BFC,30.5,Europe/Paris
Les Vedeaux,46.7558,2.0733,France,FR-F,12.1,Europe/Paris
Labarthe-Rivière,43.0803,0.6718,France,FR-OCC,106.1,Europe/Paris
Pont-de-l’Isère,45.0099,4.868,France,FR-ARA,285.6,Europe/Paris
Lérouville,48.7926,5.5406,France,FR-GES,102.2,Europe/Paris
Coron,47.1276,-0.647,France,FR-R,53,Europe/Paris
Monthou-sur-Cher,47.3483,1.2974,France,FR-F,48.2,Europe/Paris
Averliaz,45.9347,5.4742,France,FR-ARA,58.6,Europe/Paris
Verneuil-sur-Indre,47.0555,1.0403,France,FR-F,12.7,Europe/Paris
Sassetot-le-Malgardé,49.7735,0.8983,France,FR-NOR,46.6,Europe/Paris
Saint-Thurial,48.029,-1.9321,France,FR-E,125.2,Europe/Paris
Ayzac-Ost,43.0238,-0.0964,France,FR-OCC,131.4,Europe/Paris
Saint-Martin-du-Mesnil-Oury,49.031,0.1226,France,FR-NOR,20.7,Europe/Paris
Villers-la-Combe,47.2349,6.454,France,FR-BFC,8.9,Europe/Paris
Les Gardes,46.1158,4.1226,France,FR-ARA,65.9,Europe/Paris
Clamart,48.8014,2.2628,France,FR-J,6047.2,Europe/Paris
Jaries,44.8292,4.5558,France,FR-ARA,96.5,Europe/Paris
Auquainville,49.0585,0.2405,France,FR-NOR,35.9,Europe/Paris
La Cordelle,45.8411,0.971,France,FR-NAQ,34.8,Europe/Paris
Le Milliet,45.2543,5.8249,France,FR-ARA,445.4,Europe/Paris
Thiaville-sur-Meurthe,48.4128,6.8082,France,FR-GES,90.5,Europe/Paris
Cercles,45.3639,0.4611,France,FR-NAQ,12.7,Europe/Paris
Bouchamps-lès-Craon,47.8153,-0.9921,France,FR-R,32.9,Europe/Paris
Villebon,48.2064,1.362,France,FR-F,39.1,Europe/Paris
Villebon,48.392,1.2078,France,FR-F,29.4,Europe/Paris
Valence,45.8899,0.3074,France,FR-NAQ,21.4,Europe/Paris
Bonnillet,46.6285,0.3678,France,FR-NAQ,294.4,Europe/Paris
Talau,42.5642,2.1957,France,FR-OCC,1.5,Europe/Paris
Montrol-Sénard,46.031,0.9587,France,FR-NAQ,9.3,Europe/Paris
Rott,49.023,7.9076,France,FR-GES,155.1,Europe/Paris
Sainte-Croix,49.4815,3.7783,France,FR-HDF,52.2,Europe/Paris
Nieurlet,50.7885,2.2824,France,FR-HDF,217.6,Europe/Paris
Saint-Just-Luzac,45.8022,-1.0379,France,FR-NAQ,43.1,Europe/Paris
Les Loges Fraillons,46.788,3.2588,France,FR-BFC,4.8,Europe/Paris
Verinas,45.7705,1.2502,France,FR-NAQ,332.7,Europe/Paris
Willerwald,49.0274,7.0361,France,FR-GES,275.3,Europe/Paris
Fabras,44.6501,4.2897,France,FR-ARA,63,Europe/Paris
Reichas,44.6902,5.5688,France,FR-ARA,1.9,Europe/Paris
Nécy,48.8316,-0.116,France,FR-NOR,68.4,Europe/Paris
Fressange,45.2333,2.5,France,FR-ARA,13.1,Europe/Paris
Fressange,45.3958,3.6038,France,FR-ARA,7.1,Europe/Paris
Hatten,48.9015,7.9773,France,FR-GES,112.4,Europe/Paris
Bagneux-la-Fosse,47.993,4.2971,France,FR-GES,7.3,Europe/Paris
Wittring,49.0534,7.1424,France,FR-GES,97.6,Europe/Paris
Civray,46.9665,2.1739,France,FR-F,23.1,Europe/Paris
Heurtebise,48.1411,3.5373,France,FR-BFC,19,Europe/Paris
Roumare,49.5101,0.9742,France,FR-NOR,157.6,Europe/Paris
Champagnac,45.1356,1.5705,France,FR-NAQ,251.8,Europe/Paris
Champagnac,45.4253,-0.382,France,FR-NAQ,43.8,Europe/Paris
Champagnac,45.6292,1.3098,France,FR-NAQ,16.7,Europe/Paris
Champagnac,44.95,1.4167,France,FR-NAQ,13.2,Europe/Paris
Plusquellec,48.3848,-3.4848,France,FR-E,21.3,Europe/Paris
Voirac,45.3213,3.9314,France,FR-ARA,14,Europe/Paris
Candé,47.5608,-1.0374,France,FR-R,596.3,Europe/Paris
Magnicourt-sur-Canche,50.3039,2.4087,France,FR-HDF,25.8,Europe/Paris
Lisores,48.9609,0.2023,France,FR-NOR,26.9,Europe/Paris
Les Pérelles,46.4442,1.3231,France,FR-F,18.5,Europe/Paris
Les Métairies,48.012,-1.9389,France,FR-E,100.5,Europe/Paris
Les Audins,47.1388,3.279,France,FR-BFC,8.9,Europe/Paris
Calves,44.8634,2.5792,France,FR-ARA,14.9,Europe/Paris
Neaufles-Saint-Martin,49.2765,1.7279,France,FR-NOR,149.1,Europe/Paris
Martainville-Épreville,49.4603,1.2929,France,FR-NOR,112.4,Europe/Paris
La Morendie,45.7604,0.6002,France,FR-NAQ,18.2,Europe/Paris
Saint-Georges-du-Puy-de-la-Garde,47.1498,-0.7594,France,FR-R,63.1,Europe/Paris
Bruyères-et-Montbérault,49.5254,3.6637,France,FR-HDF,138.7,Europe/Paris
Maleyre,45.4357,2.1241,France,FR-NAQ,13.3,Europe/Paris
Samaran,43.3913,0.5209,France,FR-OCC,10.6,Europe/Paris
Pauillac Haut,44.75,1.1833,France,FR-NAQ,27.4,Europe/Paris
Chignin,45.5238,6.0124,France,FR-ARA,101.8,Europe/Paris
La Maladrerie,47.9232,3.367,France,FR-BFC,44.6,Europe/Paris
Pray,47.6761,1.1169,France,FR-F,29.9,Europe/Paris
Saint-Martin-le-Vieux,45.7449,1.1186,France,FR-NAQ,51.5,Europe/Paris
Port-sur-Seille,48.9028,6.1613,France,FR-GES,40.2,Europe/Paris
Vadencourt,50.0068,2.4892,France,FR-HDF,23.8,Europe/Paris
Manaranche,45.5496,2.6217,France,FR-ARA,20.8,Europe/Paris
Grindorff,49.3837,6.5191,France,FR-GES,53.7,Europe/Berlin
Montalivet-les-Bains,45.3785,-1.1476,France,FR-NAQ,26,Europe/Paris
Bousson,47.3543,3.9791,France,FR-BFC,15.4,Europe/Paris
Belloc-Saint-Clamens,43.457,0.4352,France,FR-OCC,13.1,Europe/Paris
Orgeville,48.9973,1.3165,France,FR-NOR,53.1,Europe/Paris
Tanlay,47.8449,4.085,France,FR-BFC,27.7,Europe/Paris
Barthe,43.2837,0.4698,France,FR-OCC,16.8,Europe/Paris
Fournols,45.5172,3.5885,France,FR-ARA,10.6,Europe/Paris
Les Beausserons,48.6839,2.5005,France,FR-J,4046.6,Europe/Paris
Saint-Méen,48.5605,-4.265,France,FR-E,77.6,Europe/Paris
Saint-Méen,48.5833,-3.6167,France,FR-E,47.4,Europe/Paris
Voyer,48.6522,7.0777,France,FR-GES,94.4,Europe/Paris
Molèdes,45.2627,3.0398,France,FR-ARA,3.9,Europe/Paris
Aullène,41.772,9.0815,France,FR-H,5.3,Europe/Paris
Font Rousse,43.5933,5.4364,France,FR-U,779.7,Europe/Paris
Brinon-sur-Beuvron,47.2808,3.4905,France,FR-BFC,27.4,Europe/Paris
Tannach,48.1135,7.1673,France,FR-GES,80.6,Europe/Paris
Dirizénet,48.4483,-4.0391,France,FR-E,25.3,Europe/Paris
Lamorlaye,49.1625,2.4469,France,FR-HDF,655.1,Europe/Paris
Rilly-sur-Vienne,47.0572,0.492,France,FR-F,38.1,Europe/Paris
Barneville-la-Bertrand,49.3882,0.1876,France,FR-NOR,36.2,Europe/Paris
Rouvillers,49.4522,2.6085,France,FR-HDF,22.6,Europe/Paris
La Ferrière,45.3195,6.0865,France,FR-ARA,3.1,Europe/Paris
Peyronnet,44.975,-0.5333,France,FR-NAQ,243.7,Europe/Paris
Cervens,46.286,6.44,France,FR-ARA,211.8,Europe/Paris
Mongnolen,45.35,4.4167,France,FR-ARA,64.4,Europe/Paris
La Gouachère,47.325,-1.4373,France,FR-R,411.9,Europe/Paris
Laigneville,49.2915,2.4458,France,FR-HDF,610.1,Europe/Paris
